,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
458,3125,Improvement,Resolved,Fixed,wicket,Minor,Jeremy Thomerson,2010/10/20 23:35:51 +0100,2010/10/21 03:38:25 +0100,Jeremy Thomerson,2010/10/21 03:38:37 +0100,0.168587963,0.000139,Add IRequestListener interface to allow easier framework extension points   ,See http://apache-wicket.1842946.n4.nabble.com/Session-attach-tp3004389p3004681.htmlBasically  add an interface for onBeginRequest and onEndRequest that can be plugged into the WebRequestCycle. This allows framework extensions to plugin their listeners rather than extending WRC  and requiring that you then extend them.   ,1.5-M2.1,1.5-M3,0,1,38,1,4,3,0,0,0,0,0.0,0,2,18,wicket/src/main/java/org/apache/wicket/Application.java;wicket/src/main/java/org/apache/wicket/request/cycle/RequestCycle.java;wicket/src/test/java/org/apache/wicket/request/cycle/BaseRequestHandlerStackTest.java;wicket/src/test/java/org/apache/wicket/request/cycle/RequestCycleListenerTest.java;wicket/src/test/java/org/apache/wicket/request/cycle/RequestHandlerStackTest.java;wicket-util/src/main/java/org/apache/wicket/util/listener/ChangeListenerSet.java;wicket-util/src/main/java/org/apache/wicket/util/listener/IChangeListener.java;wicket-util/src/main/java/org/apache/wicket/util/listener/IListener.java;wicket-util/src/main/java/org/apache/wicket/util/listener/ListenerCollection.java;wicket-util/src/main/java/org/apache/wicket/util/listener/ListenerSet.java;wicket-util/src/main/java/org/apache/wicket/util/watch/ModificationWatcher.java;wicket/src/main/java/org/apache/wicket/Application.java;wicket/src/main/java/org/apache/wicket/Session.java;wicket/src/main/java/org/apache/wicket/request/cycle/AbstractRequestCycleListener.java;wicket/src/main/java/org/apache/wicket/request/cycle/IRequestCycleListener.java;wicket/src/main/java/org/apache/wicket/request/cycle/RequestCycle.java;wicket/src/main/java/org/apache/wicket/request/cycle/RequestCycleListenerCollection.java;wicket/src/test/java/org/apache/wicket/request/cycle/RequestCycleListenerTest.java;
463,3154,Improvement,Resolved,Fixed,wicket-extensions,Trivial,Rodolfo Hansen,2010/11/09 22:55:30 +0100,,Unassigned,2010/11/28 11:47:34 +0100,18.53615741,,test for undefined in the  same manner throughtout the code.   ,testing whether a variable is undefined should be done in a similar manner throughout a file.   ,1.4.13,1.4.15; 1.5-RC1,0,0,16,0,3,3,0,0,0,0,0.0,0,1,1,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/res/modal.js;
466,3164,Bug,Resolved,Fixed,wicket,Major,Frank Klein Koerkamp,2010/11/12 16:33:34 +0100,2010/11/14 16:35:54 +0100,Martin Grigorov,2010/11/21 11:50:12 +0100,8.803217593,6.801597222000001,executeAjaxEvent in WicketTester works although Component is not enabled   ,When Component is disabled the executeAjaxEvent still works. Because it's not checking if Component is enabled.But the event attribute is not rendered to the component if it's disabled.   ,1.4.10,1.4.14; 1.5-RC1,0,0,28,1,8,3,0,0,0,0,0.0,0,3,4,wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;wicket/src/test/java/org/apache/wicket/util/tester/WicketTesterTest.java;wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;
467,3167,Improvement,Resolved,Fixed,wicket,Minor,Juergen Donnerstag,2010/11/13 18:24:32 +0100,2010/11/16 19:41:00 +0100,Peter Ertl,2010/11/16 19:46:29 +0100,3.056909722,0.00380787,Strange IResourceStream type hierarchy   ,Current type hierarchy looks likeIResourceStream IStringResourceStream AbstractResourceStream AbstractStringResourceStreamIt propobly should rather beIResourceStream AbstractResourceStream IStringResourceStream AbstractStringResourceStream   ,1.5-M3,,0,0,15,1,2,1,0,0,0,0,0.0,0,2,10,wicket-examples/src/main/java/org/apache/wicket/examples/velocity/DynamicPage.java;wicket-examples/src/main/java/org/apache/wicket/examples/velocity/TemplatePage.java;wicket-util/src/main/java/org/apache/wicket/util/resource/AbstractResourceStream.java;wicket-util/src/main/java/org/apache/wicket/util/resource/AbstractStringResourceStream.java;wicket-velocity/src/main/java/org/apache/wicket/velocity/markup/html/VelocityPanel.java;wicket-velocity/src/test/java/org/apache/wicket/contrib/markup/html/velocity/VelocityWithMarkupParsingPage.java;wicket/src/main/java/org/apache/wicket/markup/html/include/Include.java;wicket/src/main/java/org/apache/wicket/resource/ResourceUtil.java;wicket/src/main/java/org/apache/wicket/util/resource/UrlResourceStream.java;wicket/src/main/java/org/apache/wicket/resource/ResourceUtil.java;
468,3169,Improvement,Resolved,Fixed,wicket-extensions,Minor,Marek ?abo,2010/11/14 20:53:08 +0100,2010/11/21 18:46:44 +0100,Martin Grigorov,2010/11/21 19:45:25 +0100,6.952974537,0.040752315,Parametrize IFilterStateLocator   ,Interface org.apache.wicket.extensions.markup.html.repeater.data.table.filter.IFilterStateLocator contains methods which work with Object types. It may be a good improvement to parametrize this interface with type &lt;T&gt; much like the IModel &lt;T&gt;interface in order to introduce type-safety and avoid casting.   ,1.4.13,1.4.14; 1.5-RC1,0,1,35,1,4,3,0,0,0,0,0.0,0,1,11,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/AbstractFilter.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/ChoiceFilter.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/ChoiceFilteredPropertyColumn.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/FilterForm.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/FilterStateModel.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/FilterToolbar.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/GoAndClearFilter.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/IFilterStateLocator.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/IFilteredColumn.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/TextFilter.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/repeater/data/table/filter/TextFilteredPropertyColumn.java;
474,3212,Bug,Resolved,Fixed,wicket,Major,Peter Major,2010/12/01 15:40:33 +0100,2010/12/02 17:54:37 +0100,Martin Grigorov,2010/12/02 18:00:39 +0100,1.0972916670000001,0.004189815,WicketTester can't create new sessions   ,It looks like currently there is no way to create a new session (e.g. execute Application#newSession through WicketTester).My test case would be something like this: create a session set a configuration option with a form invalidate session create new session assert that the session#getStyle now returns something elseIn wicket-1.4 this was possible with WicketTester#createRequestCycle  but that is gone now.Workaround: create a new WicketTester  which will force to create a new session.   ,1.5-M3,1.5-RC1,0,0,71,1,1,1,1,0,0,0,0.0,1,4,5,wicket/src/test/java/org/apache/wicket/util/tester/WicketTesterSessionInvalidateTest.java;wicket/src/main/java/org/apache/wicket/Session.java;wicket/src/main/java/org/apache/wicket/Session.java;wicket/src/main/java/org/apache/wicket/Session.java;wicket/src/main/java/org/apache/wicket/util/tester/BaseWicketTester.java;
477,3222,Bug,Resolved,Fixed,,Major,Martin Funk,2010/12/03 18:06:28 +0100,2010/12/03 18:57:16 +0100,Juergen Donnerstag,2010/12/03 19:42:17 +0100,0.066539352,0.031261574,AbstractMarkupParser doesn't remove Comments correctly   ,AbstractMarkupParser removeComment(...) doesn't remove Comments correctlyif two html comments stand to close together &lt;Unable to render embedded object: File (-- foo --&gt; &lt;) not found.-- bar --&gt;foo will be removed but not bar.see:https://github.com/mafulafunk/wicketCommentsgit@github.com:mafulafunk/wicketComments.git   ,1.5-M3,1.5-RC1,0,0,37,1,1,1,1,0,0,0,0.0,0,1,2,wicket/src/main/java/org/apache/wicket/markup/AbstractMarkupParser.java;wicket/src/test/java/org/apache/wicket/markup/MarkupParserTest.java;
484,3279,Bug,Resolved,Fixed,wicket-extensions,Major,Ivan Vasilev,2010/12/23 01:50:02 +0100,2010/12/26 17:49:45 +0100,Martin Grigorov,2010/12/26 17:51:11 +0100,3.6674652780000003,0.000995,ModalWindow title not visible   ,The title of a Modal window is not shown.   ,1.5-M3,1.5-RC1,0,1,9,1,2,2,0,0,0,0,0.0,0,1,1,wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/res/modal.css;
485,3280,Bug,Resolved,Fixed,wicket,Major,Martin Grigorov,2010/12/23 13:21:34 +0100,2010/12/23 13:21:34 +0100,Martin Grigorov,2010/12/26 12:22:27 +0100,2.958946759,2.958946759,IResponseFilter doesn't work in 1.5   ,In current 1.5-SNAPSHOT there are no callers of org.apache.wicket.settings.IRequestCycleSettings.getResponseFilters() and thus filters are never executed.   ,1.5-M3,1.5-RC1,0,0,15,1,1,1,1,0,0,0,0.0,0,1,4,wicket/src/main/java/org/apache/wicket/ajax/AjaxRequestTarget.java;wicket/src/main/java/org/apache/wicket/protocol/http/BufferedWebResponse.java;wicket/src/main/java/org/apache/wicket/response/filter/IResponseFilter.java;wicket/src/test/java/org/apache/wicket/response/filter/ResponseFilterTest.java;
486,3286,Improvement,Resolved,Fixed,wicket,Major,Willis Blackburn,2010/12/27 21:01:22 +0100,2010/12/30 12:59:00 +0100,Juergen Donnerstag,2010/12/30 17:15:23 +0100,2.84306713,0.17804398100000002,DropDownChoice:  'data' or 'choices?'   ,In DropDownChoice  sometimes the constructor argument is called 'data' and sometimes 'choices.' These look like the same parameter; wouldn't it be better to give the same parameter the same name across all the constructors?   ,1.5-M3,1.5-RC1,0,0,34,1,0,0,1,0,0,0,0.0,0,1,3,wicket-core/src/main/java/org/apache/wicket/markup/html/form/AbstractChoice.java;wicket-core/src/main/java/org/apache/wicket/markup/html/form/AbstractSingleSelectChoice.java;wicket-core/src/main/java/org/apache/wicket/markup/html/form/DropDownChoice.java;
488,3296,Improvement,Resolved,Fixed,wicket,Minor,Willis Blackburn,2011/01/01 20:59:55 +0100,2011/01/02 15:06:14 +0100,Martin Grigorov,2011/01/02 17:36:02 +0100,0.858414352,0.104027778,Url should accept null parameters list   ,It's more natural to pass null than an empty list if there are no query parameters. It would be a simple change since Url just copies the parameters into its own list: if it's null then just don't copy. public Url(List&lt;String&gt; segments  List&lt;QueryParameter&gt; parameters  Charset charset) { Args.notNull(segments  'segments'); // Remove: Args.notNull(parameters  'parameters'); this.segments.addAll(segments); if (parameters != null) this.parameters.addAll(parameters); setCharset(charset); }   ,1.5-M3,1.5-RC1,0,0,61,1,1,1,1,0,0,0,0.0,0,1,1,wicket-request/src/main/java/org/apache/wicket/request/Url.java;
490,3310,Improvement,Resolved,Fixed,wicket-extensions,Major,Paul,2011/01/07 09:38:24 +0100,2011/07/02 18:52:53 +0100,Sven Meier,2011/07/04 19:19:41 +0100,178.403669,2.018611111,Multiple language support for UploadProgressBar   ,Up to now the Feedback (e.g. 'Upload starting'  '15 Minutes remaining'  etc.) is hardcoded into the progressbar.js and therefore doesn't support multiple languages.   ,1.4.15,1.5-RC6,0,1,23,1,3,2,1,0,0,0,0.0,0,3,18,wicket-core/src/main/java/org/apache/wicket/protocol/http/servlet/UploadInfo.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadProgressBar.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource_de.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource_fr.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/progressbar.js;wicket-core/src/test/java/org/apache/wicket/util/time/DurationTest.java;wicket-util/src/main/java/org/apache/wicket/util/time/Duration.java;wicket-util/src/main/java/org/apache/wicket/util/time/Duration.properties;wicket-util/src/main/java/org/apache/wicket/util/time/Duration_de.properties;wicket-util/src/main/java/org/apache/wicket/util/time/Duration_fr.properties;wicket-core/src/main/java/org/apache/wicket/protocol/http/servlet/UploadInfo.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadProgressBar.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource.java;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource_de.properties;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload/UploadStatusResource_fr.properties;
491,3319,Bug,Resolved,Fixed,wicket-extensions,Major,Peter Parson,2011/01/10 18:26:14 +0100,2011/01/10 20:25:13 +0100,Martin Grigorov,2011/01/10 20:35:26 +0100,0.08972222199999999,0.007094906999999999,AjaxEditableMultilineLabel generates invalid HTML   ,When using an AjaxEditableMultilineLabel  the generated markup looks like:&lt;span onclick='&#91;...&#93;'&gt;&lt;p&gt;1st paragraph&lt;/p&gt;&lt;p&gt;2nd paragraph&lt;/p&gt;&lt;/span&gt;This is invalid according to HTML spec (block elements (p) are not allowed within inline elements (span)).AjaxEditableMultilineLabel should be using a &lt;div&gt; element instead of the &lt;span&gt;.   ,1.4.14,1.4.16; 1.5-RC1,0,0,39,1,1,1,1,0,0,0,0.0,0,1,2,wicket-examples/src/main/java/org/apache/wicket/examples/ajax/builtin/EditableLabelPage.html;wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/AjaxEditableMultiLineLabel.html;
492,3321,Bug,Resolved,Fixed,wicket,Major,Wojciech Roczniak,2011/01/11 09:32:04 +0100,2011/01/11 16:06:59 +0100,Martin Grigorov,2011/01/13 17:37:54 +0100,2.3373842590000002,2.063136574,Ajax submit  link does not show busy indicator under IE   ,When form is sumbitted via link inside form then busy indicator is not shown under IE.The problem occurs only when form was earlier refreshed via ajax.   ,1.4.15,1.4.16; 1.5-RC1,0,0,26,1,4,3,0,0,0,0,0.0,0,1,1,wicket-core/src/main/java/org/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java;
497,3351,Improvement,Resolved,Fixed,,Minor,Mishelle Bonq,2011/01/19 15:53:37 +0100,2011/02/13 10:36:11 +0100,Martin Grigorov,2011/02/13 10:36:11 +0100,24.77956019,0.0,Add class for span with text in wicket-extensions/treetable   ,Could you  please  add class 'text' for a span with wicket:id='label' to markup in wicket-extensions/org/apache/wicket/extensions/markup/html/tree/table/TreeTable.html as it is done in wicket-extension/org/apache/wicket/extensions/markup/html/tree/table/TreeTable$TreeFragment.html   ,1.4.14,1.4.16; 1.5-RC2,0,1,21,1,2,2,1,0,0,0,0.0,0,1,1,wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/tree/table/TreeTable.html;
