,issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved,created.1,assigned.1,summary,description,affected_version,fixed_version,votes,watches,description_words,assingnee_count,comment_count,commenter,Surprising,Dormant,Blocker,Security,Performance,Breakage,commit_count,file_count,files
307,2156,Bug,Closed,Fixed,camel-bam,Minor,Karl Palsson,2009/11/11 02:39:03 +0100,2009/11/11 02:39:03 +0100,Claus Ibsen,2009/11/21 12:39:27 +0100,10.41694444,10.41694444,ActivityMonitorEngine uses ?1 parameters in JPAQL  which don't work with (at least) the hibernate JPA provider.   ,Trying to just replace my RouteBuilder with a ProcessBuilder to start moving towards using BAM. I converted everything over to JPA  to make bam happy  but then found that it still explodes  (Full stack trace below)Line 80 of ActivityMonitorEngine has this JPAQL  List&lt;ActivityState&gt; list = template.find('select x from ' + ActivityState.class.getName() + ' x where x.timeOverdue &lt; ?1'  timeNow);The ?1 named/numbered parameter seems to not be supported by hibernate's JPA provider.I can't find much of any documentation on this  could this just be made a normal positional? I can't even try out the BAM module without this 2009-11-11 01:33:53 815 ERROR &#91;org.apache.camel.bam.processor.ActivityMonitorEngine:ActivityMonitorEngine&#93; - &lt;Caught: org.springframework.dao.InvalidDataAccessApiUsageException: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93;; nested exception is java.lang.IllegalArgumentException: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93;&gt;org.springframework.dao.InvalidDataAccessApiUsageException: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93;; nested exception is java.lang.IllegalArgumentException: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93; at org.springframework.orm.jpa.EntityManagerFactoryUtils.convertJpaAccessExceptionIfPossible(EntityManagerFactoryUtils.java:271) at org.springframework.orm.jpa.vendor.HibernateJpaDialect.translateExceptionIfPossible(HibernateJpaDialect.java:97) at org.springframework.dao.support.DataAccessUtils.translateIfNecessary(DataAccessUtils.java:212) at org.springframework.orm.jpa.JpaAccessor.translateIfNecessary(JpaAccessor.java:152) at org.springframework.orm.jpa.JpaTemplate.execute(JpaTemplate.java:189) at org.springframework.orm.jpa.JpaTemplate.executeFind(JpaTemplate.java:151) at org.springframework.orm.jpa.JpaTemplate.find(JpaTemplate.java:311) at org.apache.camel.bam.processor.ActivityMonitorEngine$1.doInTransactionWithoutResult(ActivityMonitorEngine.java:80) at org.springframework.transaction.support.TransactionCallbackWithoutResult.doInTransaction(TransactionCallbackWithoutResult.java:33) at org.springframework.transaction.support.TransactionTemplate.execute(TransactionTemplate.java:128) at org.apache.camel.bam.processor.ActivityMonitorEngine.run(ActivityMonitorEngine.java:77) at java.lang.Thread.run(Thread.java:619)Caused by: java.lang.IllegalArgumentException: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93; at org.hibernate.ejb.QueryImpl.setParameter(QueryImpl.java:206) at org.hibernate.ejb.QueryImpl.setParameter(QueryImpl.java:261) at org.springframework.orm.jpa.JpaTemplate$9.doInJpa(JpaTemplate.java:316) at org.springframework.orm.jpa.JpaTemplate.execute(JpaTemplate.java:184) ... 7 moreCaused by: org.hibernate.QueryParameterException: could not locate named parameter &#91;1&#93; at org.hibernate.engine.query.ParameterMetadata.getNamedParameterDescriptor(ParameterMetadata.java:99) at org.hibernate.engine.query.ParameterMetadata.getNamedParameterExpectedType(ParameterMetadata.java:105) at org.hibernate.impl.AbstractQueryImpl.determineType(AbstractQueryImpl.java:437) at org.hibernate.impl.AbstractQueryImpl.setParameter(AbstractQueryImpl.java:407) at org.hibernate.ejb.QueryImpl.setParameter(QueryImpl.java:201) ... 10 moreLine 80   ,2.0.0,2.1.0,0,1,228,1,5,2,0,0,0,0,0.0,0.0,1.0,5.0,components/camel-bam/src/main/java/org/apache/camel/bam/ProcessBuilder.java;components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java;components/camel-bam/src/main/java/org/apache/camel/bam/processor/ActivityMonitorEngine.java;components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java;components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java;
310,2170,Improvement,Closed,Fixed,camel-core,Major,Claus Ibsen,2009/11/14 17:45:25 +0100,2009/11/14 17:45:25 +0100,Claus Ibsen,2009/11/14 18:10:55 +0100,0.017708333,0.017708333,UnitOfWorkProcessor - Should wrap more EIPs such as Aggregator  Splitter  RecipientList on their child routes   ,This ensures these exchanges have an UoW when they are routed  which allows for synchronization tasks to run on completion   ,2.0.0,2.1.0,0,0,20,1,2,1,0,0,0,0,0.0,0.0,2.0,5.0,camel-core/src/main/java/org/apache/camel/processor/RecipientList.java;camel-core/src/main/java/org/apache/camel/model/InterceptDefinition.java;camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java;camel-core/src/main/java/org/apache/camel/processor/OnCompletionProcessor.java;camel-core/src/main/java/org/apache/camel/processor/RecipientList.java;
312,2180,Improvement,Closed,Fixed,camel-core,Minor,Claus Ibsen,2009/11/17 08:01:22 +0100,2009/11/17 08:01:22 +0100,Claus Ibsen,2009/11/17 08:02:12 +0100,0.000579,0.000579,TryProcessor - Do not use local copy Exchange in doCatch   ,There is no need to use a local copy when processing in doCatch.See nabblehttp://old.nabble.com/To-Roman---About-TryProcessor-to26377903s22882.html   ,1.6.1; 2.0.0,2.1.0,0,0,17,1,2,1,0,1,0,0,0.0,0.0,1.0,1.0,camel-core/src/main/java/org/apache/camel/processor/TryProcessor.java;
316,2194,Improvement,Resolved,Fixed,camel-restlet,Major,Ron Gavlin,2009/11/18 10:10:22 +0100,2011/04/14 22:49:57 +0100,Claus Ibsen,2011/04/14 23:05:46 +0100,512.5384722,0.010983796,RestletProducer should support native async request/response semantics   ,RestletProducer should support native async request/response semantics like the recent changes made to the camel-jetty producer.   ,2.0.0,2.8.0,0,0,16,1,1,1,0,0,0,0,0.0,0.0,1.0,2.0,components/camel-restlet/src/main/java/org/apache/camel/component/restlet/RestletProducer.java;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletProducerGetTest.java;
318,2201,Bug,Closed,Fixed,camel-core,Trivial,Claus Ibsen,2009/11/19 05:58:52 +0100,2009/11/19 05:58:52 +0100,Claus Ibsen,2009/11/19 06:48:26 +0100,0.034421296000000004,0.034421296000000004,RedeliveryPolicy - Setting delay > maxDelay should should also set max value   ,See nabblehttp://old.nabble.com/maximumRedeliveryDelay-applies-even-if-you-are-not-using-exponential-back-off-to26415728.html   ,2.0.0,2.1.0,0,0,5,1,2,1,0,0,0,0,0.0,0.0,1.0,1.0,camel-core/src/main/java/org/apache/camel/processor/RedeliveryPolicy.java;
320,2215,Bug,Closed,Fixed,camel-core,Major,Claus Ibsen,2009/11/24 06:37:35 +0100,2009/11/24 06:37:35 +0100,Claus Ibsen,2009/11/24 07:05:15 +0100,0.019212963,0.019212963,CaseInsensitiveMap should be serializable   ,CaseInsensitiveMap should be fully serializableSee nabblehttp://old.nabble.com/DataSet-header-%7BCamelDataSetIndex%3D0%7D-causes-failure-to26487985.html   ,2.0.0,2.1.0,0,0,9,1,2,1,0,0,0,0,0.0,0.0,1.0,2.0,camel-core/src/main/java/org/apache/camel/util/CaseInsensitiveMap.java;camel-core/src/test/java/org/apache/camel/util/CaseInsensitiveMapTest.java;
321,2220,Improvement,Closed,Fixed,camel-jdbc,Minor,Claus Ibsen,2009/11/24 10:39:18 +0100,2009/11/24 10:39:18 +0100,Claus Ibsen,2009/11/24 11:31:28 +0100,0.036226852000000004,0.036226852000000004,camel-jdbc - Allow properties to be set on Statement such as fetchSize  maxRows etc   ,Just like the SQL component offers a template. to set any property on the Spring JdbcTemplate we should do the same for this component for its Statement class.   ,2.0.0,2.1.0,0,0,28,1,2,1,0,0,0,0,0.0,0.0,1.0,4.0,components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcComponent.java;components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcEndpoint.java;components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcProducer.java;components/camel-jdbc/src/test/java/org/apache/camel/component/jdbc/JdbcStatementParametersTest.java;
323,2227,Bug,Closed,Fixed,camel-core,Minor,Claus Ibsen,2009/11/25 11:22:46 +0100,2009/11/25 11:22:46 +0100,Claus Ibsen,2009/11/25 12:28:11 +0100,0.045428240999999994,0.045428240999999994,Mock component - expectedBodiesReceived(List) does not work as expected   ,Java chooses the varargs methods always instead of the List method.   ,2.0.0,2.1.0,0,0,11,1,3,1,0,0,0,0,0.0,0.0,1.0,2.0,camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/test/java/org/apache/camel/component/mock/MockExpectedBodiesAsListTest.java;
327,2240,Improvement,Closed,Fixed,,Major,Hadrian Zbarcea,2009/12/01 03:24:45 +0100,2009/12/01 03:24:45 +0100,Hadrian Zbarcea,2009/12/01 04:20:29 +0100,0.038703704,0.038703704,Ridiculously long release time due to the javadoc plugin   ,   ,2.1.0,2.1.0,0,0,1,1,1,1,0,0,0,0,1.0,1.0,0.0,0.0,
329,2255,Bug,Closed,Fixed,,Major,Willem Jiang,2009/12/04 09:20:59 +0100,2009/12/04 09:20:59 +0100,Willem Jiang,2009/12/04 09:36:58 +0100,0.011099537,0.011099537,camel-example-etl throw error when running it.   ,Here is the stack trace.[ Camel thread 0: JpaComponent] JuelExpression DEBUG Noimpl class for juel ExpressionFactory defined in'META-INF/services/org/apache/camel/component/el'org.apache.camel.NoFactoryAvailableException: Could not find factory classfor resource: META-INF/services/org/apache/camel/component/juel atorg.apache.camel.impl.DefaultFactoryFinder.doFindFactoryProperties(DefaultFactoryFinder.java:135) atorg.apache.camel.impl.DefaultFactoryFinder.findClass(DefaultFactoryFinder.java:77) atorg.apache.camel.language.juel.JuelExpression.getExpressionFactory(JuelExpression.java:81) atorg.apache.camel.language.juel.JuelExpression.evaluate(JuelExpression.java:70) atorg.apache.camel.builder.ProcessorBuilder$4.process(ProcessorBuilder.java:94) atorg.apache.camel.management.InstrumentationProcessor.process(InstrumentationProcessor.java:67) atorg.apache.camel.processor.DelegateProcessor.processNext(DelegateProcessor.java:53) atorg.apache.camel.processor.DelegateProcessor.proceed(DelegateProcessor.java:82) atorg.apache.camel.processor.interceptor.TraceInterceptor.process(TraceInterceptor.java:93) atorg.apache.camel.management.InstrumentationProcessor.process(InstrumentationProcessor.java:67) atorg.apache.camel.processor.RedeliveryErrorHandler.processExchange(RedeliveryErrorHandler.java:223) atorg.apache.camel.processor.RedeliveryErrorHandler.processErrorHandler(RedeliveryErrorHandler.java:153) atorg.apache.camel.processor.RedeliveryErrorHandler.process(RedeliveryErrorHandler.java:91) atorg.apache.camel.processor.DefaultErrorHandler.process(DefaultErrorHandler.java:49) atorg.apache.camel.processor.DefaultChannel.process(DefaultChannel.java:206) at org.apache.camel.processor.Pipeline.process(Pipeline.java:74) atorg.apache.camel.processor.UnitOfWorkProcessor.processNext(UnitOfWorkProcessor.java:54) atorg.apache.camel.processor.DelegateProcessor.process(DelegateProcessor.java:48) atorg.apache.camel.management.InstrumentationProcessor.process(InstrumentationProcessor.java:67) atorg.apache.camel.component.jpa.JpaConsumer.processBatch(JpaConsumer.java:133) atorg.apache.camel.component.jpa.JpaConsumer$1.doInJpa(JpaConsumer.java:86) atorg.apache.camel.component.jpa.JpaTemplateTransactionStrategy$1$1.doInJpa(JpaTemplateTransactionStrategy.java:81) atorg.springframework.orm.jpa.JpaTemplate.execute(JpaTemplate.java:184) atorg.springframework.orm.jpa.JpaTemplate.execute(JpaTemplate.java:147) atorg.apache.camel.component.jpa.JpaTemplateTransactionStrategy$1.doInTransaction(JpaTemplateTransactionStrategy.java:79) atorg.springframework.transaction.support.TransactionTemplate.execute(TransactionTemplate.java:128) atorg.apache.camel.component.jpa.JpaTemplateTransactionStrategy.execute(JpaTemplateTransactionStrategy.java:77) atorg.apache.camel.component.jpa.JpaConsumer.poll(JpaConsumer.java:70) atorg.apache.camel.impl.ScheduledPollConsumer.run(ScheduledPollConsumer.java:108) atjava.util.concurrent.Executors$RunnableAdapter.call(Executors.java:441) atjava.util.concurrent.FutureTask$Sync.innerRunAndReset(FutureTask.java:317) at java.util.concurrent.FutureTask.runAndReset(FutureTask.java:150) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$101(ScheduledThreadPoolExecutor.java:98) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.runPeriodic(ScheduledThreadPoolExecutor.java:181) atjava.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:205) atjava.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886) atjava.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908) at java.lang.Thread.run(Thread.java:619)   ,2.2.0,2.2.0,0,0,77,1,1,1,0,0,0,0,0.0,0.0,1.0,1.0,components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java;
331,2276,Improvement,Closed,Fixed,camel-core,Trivial,Claus Ibsen,2009/12/10 12:24:19 +0100,2009/12/10 12:24:19 +0100,Claus Ibsen,2009/12/10 12:32:28 +0100,0.005659722,0.005659722,seda component - Support no timeout for task to complete using timeout 0 or negative   ,See nabblehttp://old.nabble.com/SEDA-Timeout-ts26724664.html   ,2.1.0,2.2.0,0,0,5,1,1,1,0,0,0,0,0.0,0.0,1.0,3.0,camel-core/src/main/java/org/apache/camel/component/seda/SedaProducer.java;camel-core/src/main/java/org/apache/camel/impl/DefaultProducer.java;camel-core/src/test/java/org/apache/camel/component/seda/SedaTimeoutDisabledTest.java;
334,2303,Bug,Closed,Fixed,camel-core,Major,Claus Ibsen,2009/12/18 13:10:15 +0100,2009/12/18 13:10:15 +0100,Claus Ibsen,2009/12/18 14:12:44 +0100,0.043391204,0.043391204,GroupedExchange in Aggregator is not working correctly   ,See nabblehttp://old.nabble.com/Help%21-org.apache.camel.impl.GroupedExchange-does-not-exist-in-the-latest-download-ts26841584.html   ,2.0.0; 2.1.0,2.2.0,0,0,5,1,1,1,0,0,0,0,0.0,1.0,1.0,5.0,camel-core/src/main/java/org/apache/camel/model/AggregateDefinition.java;camel-core/src/main/java/org/apache/camel/processor/BatchProcessor.java;camel-core/src/test/java/org/apache/camel/processor/aggregator/AggregateGroupedExchangeBatchSizeTest.java;camel-core/src/test/java/org/apache/camel/processor/aggregator/AggregateGroupedExchangeMultipleCorrelationTest.java;camel-core/src/test/java/org/apache/camel/processor/aggregator/AggregateGroupedExchangeTest.java;
335,2308,Improvement,Closed,Fixed,camel-ftp,Major,Edson CImionatto,2009/12/21 15:39:38 +0100,2009/12/22 06:31:36 +0100,Claus Ibsen,2009/12/22 06:40:54 +0100,0.62587963,0.006458333,StrictHostKeyChecking Url Option   ,Camel users will appreciate a new url option that sets JSch Session StrictHostKeyChecking to 'no' . Preferably  this new option will work just like URI Options knownHosts. This improvement will facilitate bypass sftp/ssh key authentication.   ,2.0.0; 2.1.0,2.2.0,0,0,36,1,7,2,0,0,0,0,0.0,0.0,1.0,2.0,components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpConfiguration.java;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/SftpOperations.java;
336,2310,Improvement,Closed,Fixed,camel-core,Minor,Claus Ibsen,2009/12/22 12:07:57 +0100,2009/12/22 12:07:57 +0100,Claus Ibsen,2009/12/22 12:11:36 +0100,0.002534722,0.002534722,UnitOfWork - Must be done in finally to ensure even when java.lang.Error is thrown fore reliable shutdown   ,This helps to keep in flight registry up-to-date even when java.lang.Error is thrown  such as when people use JUnit assertions.   ,2.1.0,2.2.0,0,0,20,1,1,1,0,0,0,0,0.0,0.0,1.0,1.0,camel-core/src/main/java/org/apache/camel/processor/UnitOfWorkProcessor.java;
342,2338,Improvement,Closed,Fixed,camel-spring,Trivial,Claus Ibsen,2010/01/06 12:26:59 +0100,2010/01/06 12:26:59 +0100,Claus Ibsen,2010/01/06 12:35:24 +0100,0.005844907,0.005844907,package will log WARN that you should use packageScan instead. We should keep both options so remove the WARN   ,&#91;2010-01-06 11:32:35.494&#93; server-dm-7 org.apache.camel.spring.CamelContextFactoryBean.unknown W Using a packages element to specify packages to search has been deprecated. Please use a packageScan element instead.   ,2.0.0; 2.1.0,2.2.0,0,0,24,1,1,1,1,1,0,0,0.0,0.0,2.0,14.0,camel-core/src/main/java/org/apache/camel/Exchange.java;camel-core/src/main/java/org/apache/camel/impl/DefaultExchange.java;camel-core/src/main/java/org/apache/camel/model/SplitDefinition.java;camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;camel-core/src/main/java/org/apache/camel/processor/Splitter.java;camel-core/src/main/java/org/apache/camel/processor/aggregate/UseOriginalAggregationStrategy.java;camel-core/src/main/java/org/apache/camel/util/AsyncProcessorHelper.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncEndpointMulticastFineGrainedErrorHandlingTest.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncEndpointMulticastTest.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncEndpointRecipientListFineGrainedErrorHandlingTest.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncEndpointSplitTest.java;camel-core/src/test/java/org/apache/camel/processor/async/AsyncEndpointSplitUseLatestAggregationStrategyTest.java;camel-core/src/test/java/org/apache/camel/processor/async/MyAsyncProducer.java;components/camel-spring/src/main/java/org/apache/camel/spring/CamelContextFactoryBean.java;
345,2352,Improvement,Closed,Fixed,camel-jdbc,Minor,Claus Ibsen,2010/01/12 08:15:07 +0100,2010/01/12 08:15:07 +0100,Claus Ibsen,2010/01/12 08:26:52 +0100,0.008159722,0.008159722,camel-jdbc - Add option to select between JDBC 4 or 3 column label / name semantics   ,JDBC drivers is often a pain when it comes to compliance.If you use SQL SELECT with aliases then you may have issues with camel-jdbc as it retrieves the column name use ResultSetMetaData which behaves different according to the JDBC spec.See more at:http://fusesource.com/forums/thread.jspa?messageID=5623&amp;#5623Introduce a new option useJDBC4ColumnNameAndLabelSemantics where you can configure which option to use. Will by default use JDBC 4   ,1.6.2; 2.1.0,1.6.3; 2.2.0,0,0,63,1,1,1,1,1,0,0,0.0,0.0,1.0,5.0,components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcComponent.java;components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcEndpoint.java;components/camel-jdbc/src/main/java/org/apache/camel/component/jdbc/JdbcProducer.java;components/camel-jdbc/src/test/java/org/apache/camel/component/jdbc/JdbcRouteUsingSqlSelectAliasJdbc3Test.java;components/camel-jdbc/src/test/java/org/apache/camel/component/jdbc/JdbcRouteUsingSqlSelectAliasTest.java;
349,2375,Improvement,Closed,Fixed,camel-core,Major,Claus Ibsen,2010/01/18 16:39:09 +0100,2010/01/18 16:39:09 +0100,Claus Ibsen,2010/01/18 18:15:58 +0100,0.067233796,0.067233796,Let ExpressionClause be reusable by other builders which are not route based   ,Allows you to use all the expressions from ExpressionClause which has many  on other builders which are not tied to the route models.For example at mock  notify builder and elsewhere   ,2.0.0; 2.1.0,2.2.0,0,0,30,1,1,1,1,1,0,0,0.0,0.0,1.0,14.0,camel-core/src/main/java/org/apache/camel/builder/ExpressionClause.java;camel-core/src/main/java/org/apache/camel/builder/ExpressionClauseSupport.java;camel-core/src/main/java/org/apache/camel/builder/NotifyBuilder.java;camel-core/src/main/java/org/apache/camel/component/mock/AssertionClause.java;camel-core/src/main/java/org/apache/camel/component/mock/MockEndpoint.java;camel-core/src/main/java/org/apache/camel/converter/jaxp/XmlConverter.java;camel-core/src/main/java/org/apache/camel/model/language/ExpressionDefinition.java;camel-core/src/main/java/org/apache/camel/model/language/MethodCallExpression.java;camel-core/src/main/java/org/apache/camel/model/language/NamespaceAwareExpression.java;camel-core/src/main/java/org/apache/camel/model/language/TokenizerExpression.java;camel-core/src/main/java/org/apache/camel/model/language/XPathExpression.java;camel-core/src/main/java/org/apache/camel/model/language/XQueryExpression.java;camel-core/src/test/java/org/apache/camel/builder/NotifyBuilderTest.java;camel-core/src/test/java/org/apache/camel/component/mock/MockAssertionClauseTest.java;
